row_id,index,series_id,step,event,score
54932,1545,6d6b9d22d48a,5175,onset,16.463959
54933,1546,6d6b9d22d48a,5178,onset,16.889141
54934,1547,6d6b9d22d48a,5181,onset,16.139885
54935,1548,6d6b9d22d48a,5184,onset,17.58786
54936,1549,6d6b9d22d48a,5187,onset,22.776163
54937,1550,6d6b9d22d48a,5190,onset,9.220951
54938,1551,6d6b9d22d48a,5193,onset,9.023264
54939,1552,6d6b9d22d48a,5196,onset,3.8603046
54940,1553,6d6b9d22d48a,5199,onset,45.312866
54941,1554,6d6b9d22d48a,5202,onset,45.395023
54942,1555,6d6b9d22d48a,5205,onset,46.53861
54943,1556,6d6b9d22d48a,5208,onset,42.142555
54944,1557,6d6b9d22d48a,5211,onset,37.78904
54945,1558,6d6b9d22d48a,5214,onset,29.794365
54946,1559,6d6b9d22d48a,5217,onset,19.775576
54947,1560,6d6b9d22d48a,5220,onset,19.573345
54948,1561,6d6b9d22d48a,5223,onset,19.468538
54949,1562,6d6b9d22d48a,5226,onset,37.37092
54950,1563,6d6b9d22d48a,5229,onset,3.5039675
54951,1564,6d6b9d22d48a,5232,onset,49.249504
54952,1565,6d6b9d22d48a,5235,onset,28.529371
54953,1566,6d6b9d22d48a,5238,onset,38.599598
54954,1567,6d6b9d22d48a,5241,onset,25.352783
54955,1568,6d6b9d22d48a,5244,onset,26.335682
54956,1569,6d6b9d22d48a,5247,onset,19.524044
54957,1570,6d6b9d22d48a,5250,onset,19.459814
54958,1571,6d6b9d22d48a,5253,onset,11.965771
54959,1572,6d6b9d22d48a,5256,onset,45.301548
54960,1573,6d6b9d22d48a,5259,onset,44.247047
54961,1574,6d6b9d22d48a,5262,onset,22.102365
54962,1575,6d6b9d22d48a,5265,onset,8.402933
54963,1576,6d6b9d22d48a,7028,onset,0.8332692
54964,1577,6d6b9d22d48a,5274,onset,4.5269065
54965,1578,6d6b9d22d48a,5280,onset,20.842955
54966,1579,6d6b9d22d48a,5283,onset,4.652767
54967,1580,6d6b9d22d48a,8810,onset,2.7794702
54968,1581,6d6b9d22d48a,5289,onset,16.541752
54969,1582,6d6b9d22d48a,5292,onset,5.9770846
54970,1583,6d6b9d22d48a,5295,onset,12.379191
54971,1584,6d6b9d22d48a,5298,onset,7.7750783
54972,1585,6d6b9d22d48a,5301,onset,11.938571
54973,1586,6d6b9d22d48a,5304,onset,8.371129
54974,1587,6d6b9d22d48a,5307,onset,11.158913
54975,1588,6d6b9d22d48a,5310,onset,4.295658
54976,1589,6d6b9d22d48a,5313,onset,4.2503505
54977,1590,6d6b9d22d48a,5316,onset,14.479606
54978,1591,6d6b9d22d48a,5319,onset,10.75106
54979,1592,6d6b9d22d48a,5325,onset,13.730467
54980,1593,6d6b9d22d48a,10656,onset,5.3173532
54981,1594,6d6b9d22d48a,5331,onset,2.36023
54982,1595,6d6b9d22d48a,5334,onset,11.231869
54983,1596,6d6b9d22d48a,5337,onset,2.7906818
54984,1597,6d6b9d22d48a,1780,onset,4.6027994
54985,1598,6d6b9d22d48a,1781,onset,3.8348877
54986,1599,6d6b9d22d48a,5346,onset,6.2902126
54987,1600,6d6b9d22d48a,5349,onset,4.6039586
54988,1601,6d6b9d22d48a,119528,onset,13.630308
54989,1602,6d6b9d22d48a,3570,onset,1.7194165
54990,1603,6d6b9d22d48a,3572,onset,1.4886426
54991,1604,6d6b9d22d48a,5361,onset,10.846579
54992,1605,6d6b9d22d48a,53700,onset,12.913636
54993,1606,6d6b9d22d48a,8955,onset,7.621063
54994,1607,6d6b9d22d48a,8960,onset,10.323951
54995,1608,6d6b9d22d48a,5379,onset,6.8552213
54996,1609,6d6b9d22d48a,1794,onset,0.81959784
54997,1610,6d6b9d22d48a,5385,onset,22.495525
54998,1611,6d6b9d22d48a,5388,onset,18.051191
54999,1612,6d6b9d22d48a,5394,onset,9.792482
55000,1613,6d6b9d22d48a,5397,onset,17.283964
55001,1614,6d6b9d22d48a,5400,onset,3.4559367
55002,1615,6d6b9d22d48a,5403,onset,9.562433
55003,1616,6d6b9d22d48a,5406,onset,2.1140382
55004,1617,6d6b9d22d48a,5409,onset,11.895491
55005,1618,6d6b9d22d48a,113652,onset,12.687369
55006,1619,6d6b9d22d48a,5415,onset,12.462437
55007,1620,6d6b9d22d48a,121002,onset,16.279598
55008,1621,6d6b9d22d48a,168051,onset,18.850956
55009,1622,6d6b9d22d48a,5424,onset,7.723452
55010,1623,6d6b9d22d48a,5427,onset,50.458405
55011,1624,6d6b9d22d48a,5430,onset,5.238626
55012,1625,6d6b9d22d48a,5433,onset,15.720454
55013,1626,6d6b9d22d48a,5436,onset,8.102321
55014,1627,6d6b9d22d48a,5439,onset,20.517818
55015,1628,6d6b9d22d48a,5442,onset,12.344096
55016,1629,6d6b9d22d48a,5445,onset,20.003567
55017,1630,6d6b9d22d48a,5448,onset,7.8664722
55018,1631,6d6b9d22d48a,5451,onset,11.3576765
55019,1632,6d6b9d22d48a,5454,onset,14.026386
55020,1633,6d6b9d22d48a,5457,onset,62.95471
55021,1634,6d6b9d22d48a,5460,onset,60.9864
55022,1635,6d6b9d22d48a,5463,onset,60.9864
55023,1636,6d6b9d22d48a,5466,onset,61.058075
55024,1637,6d6b9d22d48a,5469,onset,67.138916
55025,1638,6d6b9d22d48a,5472,onset,66.59579
55026,1639,6d6b9d22d48a,5475,onset,26.562061
55027,1640,6d6b9d22d48a,5478,onset,19.289951
55028,1641,6d6b9d22d48a,5481,onset,16.768332
55029,1642,6d6b9d22d48a,5484,onset,26.293592
55030,1643,6d6b9d22d48a,5487,onset,28.666828
55031,1644,6d6b9d22d48a,5490,onset,28.132214
55032,1645,6d6b9d22d48a,5493,onset,23.594994
55033,1646,6d6b9d22d48a,5496,onset,54.838314
55034,1647,6d6b9d22d48a,5499,onset,51.69715
55035,1648,6d6b9d22d48a,1834,onset,10.262809
55036,1649,6d6b9d22d48a,5505,onset,31.230515
55037,1650,6d6b9d22d48a,5508,onset,26.137123
55038,1651,6d6b9d22d48a,5511,onset,18.78943
55039,1652,6d6b9d22d48a,5514,onset,11.002725
55040,1653,6d6b9d22d48a,5517,onset,27.684883
55041,1654,6d6b9d22d48a,5520,onset,15.054569
55042,1655,6d6b9d22d48a,5523,onset,37.81491
55043,1656,6d6b9d22d48a,5526,onset,37.821556
55044,1657,6d6b9d22d48a,5529,onset,39.342957
55045,1658,6d6b9d22d48a,5532,onset,39.313847
55046,1659,6d6b9d22d48a,5535,onset,35.369442
55047,1660,6d6b9d22d48a,5538,onset,11.602234
55048,1661,6d6b9d22d48a,5541,onset,33.422474
55049,1662,6d6b9d22d48a,5544,onset,32.92175
55050,1663,6d6b9d22d48a,5547,onset,33.375446
55051,1664,6d6b9d22d48a,5550,onset,33.611336
55052,1665,6d6b9d22d48a,5553,onset,24.60614
55053,1666,6d6b9d22d48a,5556,onset,46.772488
55054,1667,6d6b9d22d48a,5559,onset,1.5413965
55055,1668,6d6b9d22d48a,5562,onset,13.9547415
55056,1669,6d6b9d22d48a,5565,onset,34.027283
55057,1670,6d6b9d22d48a,5568,onset,33.31451
55058,1671,6d6b9d22d48a,5571,onset,33.31451
55059,1672,6d6b9d22d48a,5574,onset,26.6775
55060,1673,6d6b9d22d48a,5577,onset,20.331453
55061,1674,6d6b9d22d48a,5580,onset,4.2243514
55062,1675,6d6b9d22d48a,5583,onset,20.376831
55063,1676,6d6b9d22d48a,5586,onset,14.829692
55064,1677,6d6b9d22d48a,5589,onset,13.359557
55065,1678,6d6b9d22d48a,5592,onset,13.359557
55066,1679,6d6b9d22d48a,5595,onset,9.977275
55067,1680,6d6b9d22d48a,5598,onset,17.275314
55068,1681,6d6b9d22d48a,9335,onset,13.041529
55069,1682,6d6b9d22d48a,9340,onset,17.8252
55070,1683,6d6b9d22d48a,99110,onset,19.930826
55071,1684,6d6b9d22d48a,5613,onset,8.847035
55072,1685,6d6b9d22d48a,5616,onset,10.179804
55073,1686,6d6b9d22d48a,5619,onset,5.904484
55074,1687,6d6b9d22d48a,5625,onset,24.863634
55075,1688,6d6b9d22d48a,3752,onset,3.2928443
55076,1689,6d6b9d22d48a,3754,onset,0.32515332
55077,1690,6d6b9d22d48a,1878,onset,0.97241735
55078,1691,6d6b9d22d48a,5637,onset,10.126863
55079,1692,6d6b9d22d48a,5640,onset,8.625092
55080,1693,6d6b9d22d48a,5643,onset,6.4482503
55081,1694,6d6b9d22d48a,5646,onset,3.4407039
55082,1695,6d6b9d22d48a,5649,onset,12.157772
55083,1696,6d6b9d22d48a,1884,onset,0.7568746
55084,1697,6d6b9d22d48a,9425,onset,13.12669
55085,1698,6d6b9d22d48a,24518,onset,5.917176
55086,1699,6d6b9d22d48a,5661,onset,9.19587
55087,1700,6d6b9d22d48a,5664,onset,61.226173
55088,1701,6d6b9d22d48a,9445,onset,4.5301566
55089,1702,6d6b9d22d48a,5670,onset,15.1966715
55090,1703,6d6b9d22d48a,5673,onset,8.813691
55091,1704,6d6b9d22d48a,5676,onset,10.947614
55092,1705,6d6b9d22d48a,5679,onset,18.361525
55093,1706,6d6b9d22d48a,9470,onset,4.2709074
55094,1707,6d6b9d22d48a,3790,onset,0.1945748
55095,1708,6d6b9d22d48a,3792,onset,1.3642899
55096,1709,6d6b9d22d48a,5691,onset,12.491842
55097,1710,6d6b9d22d48a,5694,onset,3.8809905
55098,1711,6d6b9d22d48a,5697,onset,9.982179
55099,1712,6d6b9d22d48a,5700,onset,0.9122197
55100,1713,6d6b9d22d48a,131169,onset,13.896104
55101,1714,6d6b9d22d48a,19020,onset,19.567753
55102,1715,6d6b9d22d48a,5709,onset,4.323619
55103,1716,6d6b9d22d48a,1904,onset,0.7110228
55104,1717,6d6b9d22d48a,9525,onset,8.901471
55105,1718,6d6b9d22d48a,5721,onset,10.805297
55106,1719,6d6b9d22d48a,3816,onset,2.0954258
55107,1720,6d6b9d22d48a,5727,onset,10.696413
55108,1721,6d6b9d22d48a,5730,onset,11.681007
55109,1722,6d6b9d22d48a,5733,onset,11.22624
55110,1723,6d6b9d22d48a,9565,onset,7.093996
55111,1724,6d6b9d22d48a,5742,onset,20.115019
55112,1725,6d6b9d22d48a,5745,onset,35.337616
55113,1726,6d6b9d22d48a,5748,onset,27.422577
55114,1727,6d6b9d22d48a,5751,onset,9.723964
55115,1728,6d6b9d22d48a,5754,onset,30.922531
55116,1729,6d6b9d22d48a,1919,onset,3.0099704
55117,1730,6d6b9d22d48a,5760,onset,20.543337
55118,1731,6d6b9d22d48a,5766,onset,25.488914
55119,1732,6d6b9d22d48a,1923,onset,2.9980137
55120,1733,6d6b9d22d48a,5775,onset,9.127606
55121,1734,6d6b9d22d48a,5778,onset,51.071835
55122,1735,6d6b9d22d48a,5781,onset,51.016346
55123,1736,6d6b9d22d48a,5784,onset,50.57623
55124,1737,6d6b9d22d48a,48225,onset,10.84981
55125,1738,6d6b9d22d48a,5790,onset,10.62035
55126,1739,6d6b9d22d48a,5793,onset,15.405628
55127,1740,6d6b9d22d48a,5799,onset,27.181467
55128,1741,6d6b9d22d48a,5802,onset,29.5232
55129,1742,6d6b9d22d48a,5805,onset,21.815582
55130,1743,6d6b9d22d48a,5808,onset,35.711643
55131,1744,6d6b9d22d48a,5811,onset,35.69265
55132,1745,6d6b9d22d48a,5814,onset,21.322088
55133,1746,6d6b9d22d48a,5817,onset,40.780945
55134,1747,6d6b9d22d48a,5820,onset,43.463802
55135,1748,6d6b9d22d48a,5823,onset,43.463802
55136,1749,6d6b9d22d48a,5826,onset,33.164753
55137,1750,6d6b9d22d48a,5829,onset,30.316473
55138,1751,6d6b9d22d48a,5835,onset,13.118065
55139,1752,6d6b9d22d48a,5838,onset,7.077637
55140,1753,6d6b9d22d48a,5841,onset,6.595251
55141,1754,6d6b9d22d48a,5844,onset,5.512853
55142,1755,6d6b9d22d48a,5847,onset,17.55954
55143,1756,6d6b9d22d48a,5850,onset,19.806387
55144,1757,6d6b9d22d48a,5853,onset,23.707806
55145,1758,6d6b9d22d48a,5856,onset,20.835867
55146,1759,6d6b9d22d48a,5859,onset,29.423397
55147,1760,6d6b9d22d48a,5862,onset,10.897635
55148,1761,6d6b9d22d48a,5865,onset,2.487562
55149,1762,6d6b9d22d48a,5868,onset,3.2328496
55150,1763,6d6b9d22d48a,5871,onset,10.550791
55151,1764,6d6b9d22d48a,5874,onset,32.694202
55152,1765,6d6b9d22d48a,5877,onset,9.334083
55153,1766,6d6b9d22d48a,5880,onset,23.672338
55154,1767,6d6b9d22d48a,5883,onset,23.525654
55155,1768,6d6b9d22d48a,5886,onset,23.522308
55156,1769,6d6b9d22d48a,5889,onset,28.13837
55157,1770,6d6b9d22d48a,5892,onset,32.017277
55158,1771,6d6b9d22d48a,5895,onset,33.55711
55159,1772,6d6b9d22d48a,5898,onset,32.66882
55160,1773,6d6b9d22d48a,5901,onset,21.808157
55161,1774,6d6b9d22d48a,5904,onset,31.179712
55162,1775,6d6b9d22d48a,5907,onset,29.528162
55163,1776,6d6b9d22d48a,5910,onset,24.630695
55164,1777,6d6b9d22d48a,5913,onset,24.143682
55165,1778,6d6b9d22d48a,5916,onset,25.104101
55166,1779,6d6b9d22d48a,5919,onset,33.34671
55167,1780,6d6b9d22d48a,5922,onset,34.589066
55168,1781,6d6b9d22d48a,5925,onset,36.6036
55169,1782,6d6b9d22d48a,5928,onset,36.603603
55170,1783,6d6b9d22d48a,5931,onset,23.63508
55171,1784,6d6b9d22d48a,5934,onset,19.51742
55172,1785,6d6b9d22d48a,5937,onset,7.193273
55173,1786,6d6b9d22d48a,1980,onset,3.9303637
55174,1787,6d6b9d22d48a,5943,onset,5.195996
55175,1788,6d6b9d22d48a,9910,onset,4.8754096
55176,1789,6d6b9d22d48a,5949,onset,22.18777
55177,1790,6d6b9d22d48a,5952,onset,34.43729
55178,1791,6d6b9d22d48a,5955,onset,8.687293
55179,1792,6d6b9d22d48a,5958,onset,4.644405
55180,1793,6d6b9d22d48a,13909,onset,10.2380085
55181,1794,6d6b9d22d48a,5964,onset,8.961618
55182,1795,6d6b9d22d48a,5967,onset,13.418689
55183,1796,6d6b9d22d48a,5970,onset,3.4070673
55184,1797,6d6b9d22d48a,3982,onset,0.4368832
55185,1798,6d6b9d22d48a,5982,onset,33.070667
55186,1799,6d6b9d22d48a,1995,onset,2.1001632
55187,1800,6d6b9d22d48a,5988,onset,20.866186
55188,1801,6d6b9d22d48a,5991,onset,8.7235155
55189,1802,6d6b9d22d48a,5994,onset,5.0752697
55190,1803,6d6b9d22d48a,1999,onset,1.18322
55191,1804,6d6b9d22d48a,6000,onset,10.979228
55192,1805,6d6b9d22d48a,2001,onset,1.9657114
55193,1806,6d6b9d22d48a,2002,onset,4.134469
55194,1807,6d6b9d22d48a,6012,onset,8.760432
55195,1808,6d6b9d22d48a,6015,onset,9.453689
55196,1809,6d6b9d22d48a,6018,onset,22.137753
55197,1810,6d6b9d22d48a,6021,onset,13.701039
55198,1811,6d6b9d22d48a,6024,onset,2.5352747
55199,1812,6d6b9d22d48a,6027,onset,28.450747
55200,1813,6d6b9d22d48a,6030,onset,17.199028
55201,1814,6d6b9d22d48a,4022,onset,0.8453872
55202,1815,6d6b9d22d48a,6036,onset,12.647438
55203,1816,6d6b9d22d48a,6042,onset,12.324744
55204,1817,6d6b9d22d48a,6045,onset,9.314864
55205,1818,6d6b9d22d48a,6051,onset,26.927322
55206,1819,6d6b9d22d48a,155386,onset,18.603123
55207,1820,6d6b9d22d48a,6057,onset,4.391922
55208,1821,6d6b9d22d48a,6060,onset,8.934034
55209,1822,6d6b9d22d48a,6063,onset,25.776033
55210,1823,6d6b9d22d48a,6066,onset,2.5523138
55211,1824,6d6b9d22d48a,6069,onset,50.9482
55212,1825,6d6b9d22d48a,6072,onset,50.941154
55213,1826,6d6b9d22d48a,6075,onset,6.2068796
55214,1827,6d6b9d22d48a,6078,onset,50.9482
55215,1828,6d6b9d22d48a,6081,onset,50.008068
55216,1829,6d6b9d22d48a,4058,onset,2.2141085
55217,1830,6d6b9d22d48a,2030,onset,4.463498
55218,1831,6d6b9d22d48a,6093,onset,18.751917
55219,1832,6d6b9d22d48a,6096,onset,16.58137
55220,1833,6d6b9d22d48a,6099,onset,5.2028556
55221,1834,6d6b9d22d48a,6102,onset,6.384013
55222,1835,6d6b9d22d48a,6105,onset,16.99225
55223,1836,6d6b9d22d48a,6108,onset,13.988681
55224,1837,6d6b9d22d48a,6111,onset,1.0433224
55225,1838,6d6b9d22d48a,6114,onset,1.0433224
55226,1839,6d6b9d22d48a,6117,onset,1.0433224
55227,1840,6d6b9d22d48a,6120,onset,0.53424895
55228,1841,6d6b9d22d48a,6123,onset,1.8178172
55229,1842,6d6b9d22d48a,6126,onset,1.8178172
55230,1843,6d6b9d22d48a,6129,onset,1.785342
55231,1844,6d6b9d22d48a,6132,onset,3.7500808
55232,1845,6d6b9d22d48a,6135,onset,28.484234
55233,1846,6d6b9d22d48a,6138,onset,27.685938
55234,1847,6d6b9d22d48a,6141,onset,29.583527
55235,1848,6d6b9d22d48a,6144,onset,27.596615
55236,1849,6d6b9d22d48a,6147,onset,28.773888
55237,1850,6d6b9d22d48a,6150,onset,28.773888
55238,1851,6d6b9d22d48a,6153,onset,28.773888
55239,1852,6d6b9d22d48a,6156,onset,1.1575035
55240,1853,6d6b9d22d48a,6159,onset,23.215714
55241,1854,6d6b9d22d48a,6162,onset,10.402496
55242,1855,6d6b9d22d48a,6165,onset,38.622303
55243,1856,6d6b9d22d48a,6168,onset,36.58778
55244,1857,6d6b9d22d48a,6171,onset,13.310569
55245,1858,6d6b9d22d48a,6174,onset,13.310569
55246,1859,6d6b9d22d48a,6177,onset,12.383749
55247,1860,6d6b9d22d48a,6180,onset,26.493328
55248,1861,6d6b9d22d48a,6183,onset,29.513624
55249,1862,6d6b9d22d48a,6186,onset,39.070164
55250,1863,6d6b9d22d48a,6189,onset,28.563198
55251,1864,6d6b9d22d48a,6192,onset,29.629915
55252,1865,6d6b9d22d48a,6195,onset,33.884983
55253,1866,6d6b9d22d48a,6198,onset,17.056967
55254,1867,6d6b9d22d48a,6201,onset,15.812289
55255,1868,6d6b9d22d48a,6204,onset,11.434707
55256,1869,6d6b9d22d48a,6207,onset,7.2421603
55257,1870,6d6b9d22d48a,6210,onset,14.57157
55258,1871,6d6b9d22d48a,6213,onset,33.32639
55259,1872,6d6b9d22d48a,6216,onset,33.326355
55260,1873,6d6b9d22d48a,6219,onset,11.494799
55261,1874,6d6b9d22d48a,6222,onset,21.14057
55262,1875,6d6b9d22d48a,6225,onset,7.955269
55263,1876,6d6b9d22d48a,6228,onset,40.058346
55264,1877,6d6b9d22d48a,6231,onset,12.648455
55265,1878,6d6b9d22d48a,6234,onset,33.02796
55266,1879,6d6b9d22d48a,330561,onset,7.1715474
55267,1880,6d6b9d22d48a,6240,onset,8.639296
55268,1881,6d6b9d22d48a,6243,onset,8.05401
55269,1882,6d6b9d22d48a,6246,onset,4.9581847
55270,1883,6d6b9d22d48a,6249,onset,0.61124706
55271,1884,6d6b9d22d48a,304410,onset,6.5286207
55272,1885,6d6b9d22d48a,6258,onset,4.984205
55273,1886,6d6b9d22d48a,6267,onset,6.192889
55274,1887,6d6b9d22d48a,6270,onset,3.9367769
55275,1888,6d6b9d22d48a,4184,onset,0.41976508
55276,1889,6d6b9d22d48a,4186,onset,1.4402933
55277,1890,6d6b9d22d48a,2094,onset,0.889084
55278,1891,6d6b9d22d48a,6285,onset,9.699226
55279,1892,6d6b9d22d48a,6297,onset,5.694176
55280,1893,6d6b9d22d48a,6300,onset,7.2087855
55281,1894,6d6b9d22d48a,6306,onset,11.65739
55282,1895,6d6b9d22d48a,6309,onset,11.334832
55283,1896,6d6b9d22d48a,6312,onset,12.551618
55284,1897,6d6b9d22d48a,6315,onset,24.430855
55285,1898,6d6b9d22d48a,6318,onset,5.3943644
55286,1899,6d6b9d22d48a,10535,onset,5.6005316
55287,1900,6d6b9d22d48a,6327,onset,13.87605
55288,1901,6d6b9d22d48a,6330,onset,3.0367892
55289,1902,6d6b9d22d48a,6336,onset,20.843807
55290,1903,6d6b9d22d48a,6339,onset,6.32134
55291,1904,6d6b9d22d48a,6348,onset,12.57212
55292,1905,6d6b9d22d48a,99499,onset,19.100063
55293,1906,6d6b9d22d48a,4236,onset,0.9135232
55294,1907,6d6b9d22d48a,6357,onset,7.4342785
55295,1908,6d6b9d22d48a,6363,onset,8.570863
55296,1909,6d6b9d22d48a,6366,onset,4.0397034
55297,1910,6d6b9d22d48a,10615,onset,5.740014
55298,1911,6d6b9d22d48a,6375,onset,4.724642
55299,1912,6d6b9d22d48a,6378,onset,7.114185
55300,1913,6d6b9d22d48a,4254,onset,1.6957692
55301,1914,6d6b9d22d48a,4258,onset,2.1768494
55302,1915,6d6b9d22d48a,4260,onset,0.2985789
55303,1916,6d6b9d22d48a,6393,onset,5.4935093
55304,1917,6d6b9d22d48a,2132,onset,1.9374403
55305,1918,6d6b9d22d48a,10670,onset,9.248051
55306,1919,6d6b9d22d48a,6405,onset,12.088868
55307,1920,6d6b9d22d48a,6414,onset,51.016346
55308,1921,6d6b9d22d48a,6417,onset,14.213641
55309,1922,6d6b9d22d48a,6420,onset,6.087036
55310,1923,6d6b9d22d48a,6423,onset,11.844535
55311,1924,6d6b9d22d48a,6426,onset,12.274473
55312,1925,6d6b9d22d48a,6432,onset,10.633427
55313,1926,6d6b9d22d48a,6435,onset,11.348566
55314,1927,6d6b9d22d48a,6438,onset,29.911789
55315,1928,6d6b9d22d48a,6441,onset,28.12886
55316,1929,6d6b9d22d48a,6444,onset,26.265043
55317,1930,6d6b9d22d48a,6447,onset,22.186588
55318,1931,6d6b9d22d48a,6450,onset,4.132211
55319,1932,6d6b9d22d48a,6453,onset,27.149817
55320,1933,6d6b9d22d48a,6456,onset,26.896921
55321,1934,6d6b9d22d48a,6459,onset,26.896852
55322,1935,6d6b9d22d48a,6462,onset,22.05828
55323,1936,6d6b9d22d48a,6465,onset,12.027668
55324,1937,6d6b9d22d48a,6471,onset,1.1897956
55325,1938,6d6b9d22d48a,6474,onset,1.1897624
55326,1939,6d6b9d22d48a,6477,onset,20.151888
55327,1940,6d6b9d22d48a,6480,onset,18.12383
55328,1941,6d6b9d22d48a,6483,onset,40.408283
55329,1942,6d6b9d22d48a,6486,onset,12.208921
55330,1943,6d6b9d22d48a,6489,onset,26.568342
55331,1944,6d6b9d22d48a,6492,onset,40.675972
55332,1945,6d6b9d22d48a,6495,onset,40.675972
55333,1946,6d6b9d22d48a,6498,onset,26.505232
55334,1947,6d6b9d22d48a,6501,onset,14.181091
55335,1948,6d6b9d22d48a,6504,onset,59.388084
55336,1949,6d6b9d22d48a,6507,onset,26.17827
55337,1950,6d6b9d22d48a,4340,onset,2.4334135
55338,1951,6d6b9d22d48a,6513,onset,50.17601
55339,1952,6d6b9d22d48a,6516,onset,19.559013
55340,1953,6d6b9d22d48a,6519,onset,21.428562
55341,1954,6d6b9d22d48a,6522,onset,21.428562
55342,1955,6d6b9d22d48a,6525,onset,21.428562
55343,1956,6d6b9d22d48a,6528,onset,21.428558
55344,1957,6d6b9d22d48a,6531,onset,18.017212
55345,1958,6d6b9d22d48a,6534,onset,42.49475
55346,1959,6d6b9d22d48a,6540,onset,37.565605
55347,1960,6d6b9d22d48a,6543,onset,5.298791
55348,1961,6d6b9d22d48a,6546,onset,20.315279
55349,1962,6d6b9d22d48a,6552,onset,20.189114
55350,1963,6d6b9d22d48a,6555,onset,1.0496436
55351,1964,6d6b9d22d48a,6558,onset,26.66972
55352,1965,6d6b9d22d48a,6561,onset,15.118029
55353,1966,6d6b9d22d48a,6564,onset,7.9842644
55354,1967,6d6b9d22d48a,6567,onset,10.46502
55355,1968,6d6b9d22d48a,6573,onset,6.842165
55356,1969,6d6b9d22d48a,6576,onset,16.408903
55357,1970,6d6b9d22d48a,6579,onset,8.252252
55358,1971,6d6b9d22d48a,10970,onset,7.5259438
55359,1972,6d6b9d22d48a,10975,onset,2.7068105
55360,1973,6d6b9d22d48a,6588,onset,14.8569355
55361,1974,6d6b9d22d48a,2197,onset,2.164881
55362,1975,6d6b9d22d48a,6594,onset,15.296157
55363,1976,6d6b9d22d48a,6600,onset,7.215632
55364,1977,6d6b9d22d48a,4402,onset,3.2277355
55365,1978,6d6b9d22d48a,6606,onset,17.820223
55366,1979,6d6b9d22d48a,6612,onset,6.2270756
55367,1980,6d6b9d22d48a,2206,onset,0.7187704
55368,1981,6d6b9d22d48a,6621,onset,19.239042
55369,1982,6d6b9d22d48a,6627,onset,9.112062
55370,1983,6d6b9d22d48a,6630,onset,5.5822945
55371,1984,6d6b9d22d48a,2211,onset,2.6402738
55372,1985,6d6b9d22d48a,6636,onset,7.3841467
55373,1986,6d6b9d22d48a,6639,onset,18.98095
55374,1987,6d6b9d22d48a,270108,onset,12.9407835
55375,1988,6d6b9d22d48a,2215,onset,0.7378988
55376,1989,6d6b9d22d48a,2216,onset,0.87969047
55377,1990,6d6b9d22d48a,228351,onset,34.879574
55378,1991,6d6b9d22d48a,6654,onset,6.631864
55379,1992,6d6b9d22d48a,4440,onset,2.3462934
55380,1993,6d6b9d22d48a,2221,onset,4.3015594
55381,1994,6d6b9d22d48a,6669,onset,7.431113
55382,1995,6d6b9d22d48a,6672,onset,9.949575
55383,1996,6d6b9d22d48a,6675,onset,10.38126
55384,1997,6d6b9d22d48a,6678,onset,7.4001384
55385,1998,6d6b9d22d48a,6684,onset,14.572381
55386,1999,6d6b9d22d48a,6687,onset,7.2633266
55387,2000,6d6b9d22d48a,6693,onset,10.11358
55388,2001,6d6b9d22d48a,11160,onset,7.221516
55389,2002,6d6b9d22d48a,6702,onset,6.9073286
55390,2003,6d6b9d22d48a,22350,onset,15.253749
55391,2004,6d6b9d22d48a,6708,onset,11.320744
55392,2005,6d6b9d22d48a,6711,onset,12.501504
55393,2006,6d6b9d22d48a,11190,onset,6.7863283
55394,2007,6d6b9d22d48a,6717,onset,51.074753
55395,2008,6d6b9d22d48a,6720,onset,50.147717
55396,2009,6d6b9d22d48a,6723,onset,6.723246
55397,2010,6d6b9d22d48a,6726,onset,13.635678
55398,2011,6d6b9d22d48a,6729,onset,1.925258
55399,2012,6d6b9d22d48a,6732,onset,6.117377
55400,2013,6d6b9d22d48a,2245,onset,0.9204664
55401,2014,6d6b9d22d48a,13476,onset,19.036493
55402,2015,6d6b9d22d48a,4494,onset,1.1000756
55403,2016,6d6b9d22d48a,2248,onset,1.4986228
55404,2017,6d6b9d22d48a,6747,onset,8.540136
55405,2018,6d6b9d22d48a,6750,onset,4.2556086
55406,2019,6d6b9d22d48a,6753,onset,7.9350176
55407,2020,6d6b9d22d48a,6759,onset,7.2593923
55408,2021,6d6b9d22d48a,6762,onset,7.2593923
55409,2022,6d6b9d22d48a,6765,onset,7.2593923
55410,2023,6d6b9d22d48a,6768,onset,6.71447
55411,2024,6d6b9d22d48a,6771,onset,22.830162
55412,2025,6d6b9d22d48a,6774,onset,14.7277
55413,2026,6d6b9d22d48a,6777,onset,11.098989
55414,2027,6d6b9d22d48a,6780,onset,16.432825
55415,2028,6d6b9d22d48a,6783,onset,18.114038
55416,2029,6d6b9d22d48a,6786,onset,40.660095
55417,2030,6d6b9d22d48a,6789,onset,27.193953
55418,2031,6d6b9d22d48a,6792,onset,26.326994
55419,2032,6d6b9d22d48a,6795,onset,16.37436
55420,2033,6d6b9d22d48a,6798,onset,20.521677
55421,2034,6d6b9d22d48a,6801,onset,22.866835
55422,2035,6d6b9d22d48a,6804,onset,22.866835
55423,2036,6d6b9d22d48a,6807,onset,20.120125
55424,2037,6d6b9d22d48a,6810,onset,22.329681
55425,2038,6d6b9d22d48a,6813,onset,26.526531
55426,2039,6d6b9d22d48a,6816,onset,9.038073
